subId,roundId,group,isTestGame,successInStatic,gameNumber,gameInterval,previousIntervalChange,pressesToSuccess,duration
S10,11,1,0,0,184,278.89506544,5.33333333,28,3107
S10,11,1,0,0,185,286.00617655,7.11111111,27,3201
S10,11,1,0,0,186,294.45062100,8.44444444,21,5103
S10,11,1,0,0,187,303.78395433,9.33333333,21,4561
S10,11,1,0,0,188,314.00617655,10.22222222,29,1957
S10,11,1,0,0,189,324.67284322,10.66666667,19,4946
S10,11,1,0,0,190,335.33950989,10.66666667,28,1174
S10,11,1,0,0,191,346.00617655,10.66666667,20,4086
S10,11,1,0,0,192,356.67284322,10.66666667,24,2538
S10,11,1,0,0,193,367.33950989,10.66666667,9,7990
S10,11,1,0,0,194,378.00617655,10.66666667,3,10165
S10,11,1,0,0,195,388.67284322,10.66666667,19,3491
S10,11,1,0,0,196,399.33950989,10.66666667,24,1217
S10,11,1,0,0,197,410.00617655,10.66666667,3,10185
S10,11,1,0,0,198,420.67284322,10.66666667,9,7130
S10,11,1,0,1,199,431.33950989,10.66666667,0,10660
S10,11,1,0,0,200,435.33950989,4.00000000,1,10638
S10,12,1,0,0,201,439.78395433,4.44444444,14,4757
S10,12,1,0,1,202,444.67284322,4.88888889,0,10836
S10,12,1,0,0,203,443.33950989,-1.33333333,14,5728
S10,12,1,0,1,204,442.89506544,-0.44444444,0,11148
S10,12,1,0,0,205,436.67284322,-6.22222222,6,8458
S10,12,1,0,0,206,431.78395433,-4.88888889,18,3759
S10,12,1,0,1,207,428.22839878,-3.55555556,0,11014
S10,12,1,0,0,208,419.33950989,-8.88888889,19,3514
S10,12,1,0,1,209,412.22839878,-7.11111111,0,11238
S10,12,1,0,0,210,400.22839878,-12.00000000,13,6117
S10,12,1,0,0,211,390.45062100,-9.77777778,11,6925
S10,12,1,0,0,212,382.89506544,-7.55555556,20,4085
S10,12,1,0,0,213,377.56173211,-5.33333333,24,2071
S10,12,1,0,0,214,374.45062100,-3.11111111,11,6946
S10,12,1,0,0,215,373.56173211,-0.88888889,19,4319
S10,12,1,0,0,216,374.45062100,0.88888889,23,2547
S10,12,1,0,0,217,377.11728767,2.66666667,16,5189
